x,y,z
5.228425006623409477e-01,2.941122000395719471e-01,5.000000000000000000e-01
5.226092438040315091e-01,2.945170297148972383e-01,5.000000000000000000e-01
5.223745888330171283e-01,2.949232698256665786e-01,5.000000000000000000e-01
5.221388414565893976e-01,2.953304281853208479e-01,5.000000000000000000e-01
5.219019042544056353e-01,2.957386459184594418e-01,5.000000000000000000e-01
5.216634164478599622e-01,2.961484786697390903e-01,5.000000000000000000e-01
5.214233284515981115e-01,2.965599973484584484e-01,5.000000000000000000e-01
5.211822459429327203e-01,2.969722502955681742e-01,5.000000000000000000e-01
5.209405069046613157e-01,2.973846962632971103e-01,5.000000000000000000e-01
5.206975051938120824e-01,2.977982515148827058e-01,5.000000000000000000e-01
5.204529804141191374e-01,2.982133066372336661e-01,5.000000000000000000e-01
5.202072238067017018e-01,2.986294086926672420e-01,5.000000000000000000e-01
5.199604110972814164e-01,2.990462773754468673e-01,5.000000000000000000e-01
5.197125894825656012e-01,2.994638260981147271e-01,5.000000000000000000e-01
5.194636614178276268e-01,2.998821877267993097e-01,5.000000000000000000e-01
5.192133848495007475e-01,3.003017146357224165e-01,5.000000000000000000e-01
5.189615715593780543e-01,3.007226810080040336e-01,5.000000000000000000e-01
5.187084286544390022e-01,3.011447710098744679e-01,5.000000000000000000e-01
5.184540432243547325e-01,3.015678447002123619e-01,5.000000000000000000e-01
5.181983020167726384e-01,3.019920571470970927e-01,5.000000000000000000e-01
5.179414816657833542e-01,3.024169894858766972e-01,5.000000000000000000e-01
5.176837279323462937e-01,3.028424118850299718e-01,5.000000000000000000e-01
5.174247826526643390e-01,3.032686846235853606e-01,5.000000000000000000e-01
5.171645121533365863e-01,3.036959903655285231e-01,5.000000000000000000e-01
5.169028670578492690e-01,3.041243917997614177e-01,5.000000000000000000e-01
5.166398944255035097e-01,3.045538118673019046e-01,5.000000000000000000e-01
5.163754325132339229e-01,3.049844735163109721e-01,5.000000000000000000e-01
5.161090712865044061e-01,3.054169557093210918e-01,5.000000000000000000e-01
5.158409678602493553e-01,3.058510339601475114e-01,5.000000000000000000e-01
5.155712539128723959e-01,3.062865154261544820e-01,5.000000000000000000e-01
5.153005755136343957e-01,3.067224771342421663e-01,5.000000000000000000e-01
5.150288950254602316e-01,3.071589492491792472e-01,5.000000000000000000e-01
5.147554360198578483e-01,3.075969962868113083e-01,5.000000000000000000e-01
5.144801451680454107e-01,3.080366883830299995e-01,5.000000000000000000e-01
5.142031198964609473e-01,3.084778856019138593e-01,5.000000000000000000e-01
5.139243444209310452e-01,3.089206014462524408e-01,5.000000000000000000e-01
5.136435777441652473e-01,3.093651574464244547e-01,5.000000000000000000e-01
5.133607238170843079e-01,3.098116793058260932e-01,5.000000000000000000e-01
5.130758330379020515e-01,3.102600928674680292e-01,5.000000000000000000e-01
5.127890773402463687e-01,3.107101565365214535e-01,5.000000000000000000e-01
5.125006669463666453e-01,3.111615728411378790e-01,5.000000000000000000e-01
5.122108637478303139e-01,3.116139709080086861e-01,5.000000000000000000e-01
5.119197526533957321e-01,3.120672123874996262e-01,5.000000000000000000e-01
5.116273907641832874e-01,3.125211952476012467e-01,5.000000000000000000e-01
5.113338264320168580e-01,3.129758299830030510e-01,5.000000000000000000e-01
5.110389151780740935e-01,3.134312812724306951e-01,5.000000000000000000e-01
5.107431804402198239e-01,3.138868427176395026e-01,5.000000000000000000e-01
5.104465748631374922e-01,3.143425455385150391e-01,5.000000000000000000e-01
5.101482319226662288e-01,3.147994855994901142e-01,5.000000000000000000e-01
5.098480551113877546e-01,3.152577827842321101e-01,5.000000000000000000e-01
5.095461192471638645e-01,3.157173377651310009e-01,5.000000000000000000e-01
5.092427797251937172e-01,3.161776892855215904e-01,5.000000000000000000e-01
5.089101153841519842e-01,3.166743214178215915e-01,5.000000000000000000e-01
5.085434674500848296e-01,3.172136040683414260e-01,5.000000000000000000e-01
5.081719082572828672e-01,3.177596209109604386e-01,5.000000000000000000e-01
5.077954955865171538e-01,3.183121487782887282e-01,5.000000000000000000e-01
5.074138150675566727e-01,3.188715417330057478e-01,5.000000000000000000e-01
5.070268134707909269e-01,3.194377150161828993e-01,5.000000000000000000e-01
5.066353629820207205e-01,3.200094599395735262e-01,5.000000000000000000e-01
5.062395943418758204e-01,3.205864564776047532e-01,5.000000000000000000e-01
5.058399549498124870e-01,3.211680056031800401e-01,5.000000000000000000e-01
5.054366399764087525e-01,3.217537114214951144e-01,5.000000000000000000e-01
5.050291967704034768e-01,3.223439483428368613e-01,5.000000000000000000e-01
5.046179306625651062e-01,3.229382134790634851e-01,5.000000000000000000e-01
5.042031472096369926e-01,3.235360053734496200e-01,5.000000000000000000e-01
5.037851403620255963e-01,3.241368392313234148e-01,5.000000000000000000e-01
5.033640684332179038e-01,3.247403902049210700e-01,5.000000000000000000e-01
5.029402588547108310e-01,3.253461459067413797e-01,5.000000000000000000e-01
5.025142825967064963e-01,3.259533199688211536e-01,5.000000000000000000e-01
5.020867141929803434e-01,3.265611226303203329e-01,5.000000000000000000e-01
5.016578814415079135e-01,3.271690429982767601e-01,5.000000000000000000e-01
5.012279648512854013e-01,3.277767419787037118e-01,5.000000000000000000e-01
5.007975425803109504e-01,3.283834478339180962e-01,5.000000000000000000e-01
5.003669029862004569e-01,3.289887126573565745e-01,5.000000000000000000e-01
4.999359957547417910e-01,3.295924675273859683e-01,5.000000000000000000e-01
4.995049239105875394e-01,3.301944930722051641e-01,5.000000000000000000e-01
4.990735586302058602e-01,3.307948317407873318e-01,5.000000000000000000e-01
4.986420689165564912e-01,3.313932209900137815e-01,5.000000000000000000e-01
4.982101861621950345e-01,3.319898750568791024e-01,5.000000000000000000e-01
4.977780121428937443e-01,3.325846294558820748e-01,5.000000000000000000e-01
4.973461000586635872e-01,3.331768501751315448e-01,5.000000000000000000e-01
4.969143672763472463e-01,3.337665682207610063e-01,5.000000000000000000e-01
4.964830632110183717e-01,3.343534782970163377e-01,5.000000000000000000e-01
4.960529025087215826e-01,3.349367958368342224e-01,5.000000000000000000e-01
4.956247133368932856e-01,3.355156110528887958e-01,5.000000000000000000e-01
4.951987152365180389e-01,3.360896316228418890e-01,5.000000000000000000e-01
4.947747019561821169e-01,3.366590055303944062e-01,5.000000000000000000e-01
4.943527768981925141e-01,3.372235854004639322e-01,5.000000000000000000e-01
4.939330599803637978e-01,3.377832147267826879e-01,5.000000000000000000e-01
4.935157339918525565e-01,3.383376822340655732e-01,5.000000000000000000e-01
4.931011848001821130e-01,3.388865782250053416e-01,5.000000000000000000e-01
4.926894869216297268e-01,3.394298031852786002e-01,5.000000000000000000e-01
4.922802171459035314e-01,3.399677544841611665e-01,5.000000000000000000e-01
4.918735100884222833e-01,3.405003042050723239e-01,5.000000000000000000e-01
4.914692943999763308e-01,3.410275285224261821e-01,5.000000000000000000e-01
4.910674699734954296e-01,3.415495399915042807e-01,5.000000000000000000e-01
4.906686807657280602e-01,3.420657417044086213e-01,5.000000000000000000e-01
4.902732939870546591e-01,3.425757909621412467e-01,5.000000000000000000e-01
4.898810641360822338e-01,3.430799234476379911e-01,5.000000000000000000e-01
4.894920354592539047e-01,3.435781150598524736e-01,5.000000000000000000e-01
4.891054130773448971e-01,3.440711373695505282e-01,5.000000000000000000e-01
4.887210950291578371e-01,3.445591379093454476e-01,5.000000000000000000e-01
4.883391114099861485e-01,3.450421481261149448e-01,5.000000000000000000e-01
4.879588865121188279e-01,3.455207590699054254e-01,5.000000000000000000e-01
4.875807028202002735e-01,3.459947876713904691e-01,5.000000000000000000e-01
4.872052743805432296e-01,3.464636441562969349e-01,5.000000000000000000e-01
4.868324874444834860e-01,3.469274738696551674e-01,5.000000000000000000e-01
4.864621079810690363e-01,3.473865332823754537e-01,5.000000000000000000e-01
4.860945163885999620e-01,3.478405336983195761e-01,5.000000000000000000e-01
4.857297144178454040e-01,3.482895134716288421e-01,5.000000000000000000e-01
4.853674001651582248e-01,3.487337843655703429e-01,5.000000000000000000e-01
4.850068695981921696e-01,3.491740243177354763e-01,5.000000000000000000e-01
4.846483768870565312e-01,3.496100846439836873e-01,5.000000000000000000e-01
4.842924409240789707e-01,3.500415732940377334e-01,5.000000000000000000e-01
4.839384209124243941e-01,3.504690954361503463e-01,5.000000000000000000e-01
4.835854789796012465e-01,3.508934456948982206e-01,5.000000000000000000e-01
4.832335102487760325e-01,3.513148079736396201e-01,5.000000000000000000e-01
4.828826130268304428e-01,3.517331879254063653e-01,5.000000000000000000e-01
4.825339165616823189e-01,3.521476971681939405e-01,5.000000000000000000e-01
4.821885183709923584e-01,3.525574342334905076e-01,5.000000000000000000e-01
4.818459028798964816e-01,3.529628301421507963e-01,5.000000000000000000e-01
4.815053228373857297e-01,3.533645298634893184e-01,5.000000000000000000e-01
4.811670356705405882e-01,3.537623596304656504e-01,5.000000000000000000e-01
4.808309045479740584e-01,3.541564666223798730e-01,5.000000000000000000e-01
4.804970228117942388e-01,3.545468079294702424e-01,5.000000000000000000e-01
4.801658882496416259e-01,3.549330033725084377e-01,5.000000000000000000e-01
4.798369320521612691e-01,3.553155336927299457e-01,5.000000000000000000e-01
4.795091403594596846e-01,3.556952653404722442e-01,5.000000000000000000e-01
4.791828987470366230e-01,3.560719532490076444e-01,5.000000000000000000e-01
4.788583577027626381e-01,3.564455297362276731e-01,5.000000000000000000e-01
4.785345539394932901e-01,3.568168159532715267e-01,5.000000000000000000e-01
4.782114748774233259e-01,3.571859000776054227e-01,5.000000000000000000e-01
4.778893614038964288e-01,3.575526606169707744e-01,5.000000000000000000e-01
4.775682956537622426e-01,3.579170901992213549e-01,5.000000000000000000e-01
4.772474850458771622e-01,3.582798672185151245e-01,5.000000000000000000e-01
4.769266604810232790e-01,3.586412797568911959e-01,5.000000000000000000e-01
4.766058313942627134e-01,3.590014004294121985e-01,5.000000000000000000e-01
4.762845093922636330e-01,3.593606836733906906e-01,5.000000000000000000e-01
4.759621708221727920e-01,3.597196209142699552e-01,5.000000000000000000e-01
4.756393475632221257e-01,3.600778950613250373e-01,5.000000000000000000e-01
4.753166121213472373e-01,3.604351310186818536e-01,5.000000000000000000e-01
4.749946957749843213e-01,3.607908021884480565e-01,5.000000000000000000e-01
4.746737107630344399e-01,3.611448272812329829e-01,5.000000000000000000e-01
4.743534696004972906e-01,3.614973432693945332e-01,5.000000000000000000e-01
4.740338351308290843e-01,3.618484586823434990e-01,5.000000000000000000e-01
4.737141158434180488e-01,3.621986995756825145e-01,5.000000000000000000e-01
4.733941746392046346e-01,3.625482024096670086e-01,5.000000000000000000e-01
4.730737027032982378e-01,3.628972308222940257e-01,5.000000000000000000e-01
4.727530521745733072e-01,3.632455660684980048e-01,5.000000000000000000e-01
4.724322098753842569e-01,3.635932414075748742e-01,5.000000000000000000e-01
4.721112554537607586e-01,3.639402186090013869e-01,5.000000000000000000e-01
4.717909791876140346e-01,3.642859330437536736e-01,5.000000000000000000e-01
4.714715052558946518e-01,3.646302757978336917e-01,5.000000000000000000e-01
4.711523527020061164e-01,3.649735704282669468e-01,5.000000000000000000e-01
4.708335854173589796e-01,3.653157673445009412e-01,5.000000000000000000e-01
4.705148654098316729e-01,3.656571027831270193e-01,5.000000000000000000e-01
4.701959327200355143e-01,3.659977692357749279e-01,5.000000000000000000e-01
4.698767945336667085e-01,3.663377778053544809e-01,5.000000000000000000e-01
4.695572989414942278e-01,3.666772502652508869e-01,5.000000000000000000e-01
4.692374266346196476e-01,3.670162181199081997e-01,5.000000000000000000e-01
4.689169019146184891e-01,3.673548923524300180e-01,5.000000000000000000e-01
4.685958113183867901e-01,3.676932371664687338e-01,5.000000000000000000e-01
4.682744400067594404e-01,3.680310747247156344e-01,5.000000000000000000e-01
4.679523027666103729e-01,3.683687456631851154e-01,5.000000000000000000e-01
4.676292211912912444e-01,3.687063964086121914e-01,5.000000000000000000e-01
4.673052543863703834e-01,3.690440141938073904e-01,5.000000000000000000e-01
4.669804296459637571e-01,3.693816028659555606e-01,5.000000000000000000e-01
4.666556698598791630e-01,3.697185526324572313e-01,5.000000000000000000e-01
4.663321744594058349e-01,3.700540319623607521e-01,5.000000000000000000e-01
4.660101014327359126e-01,3.703878639239172599e-01,5.000000000000000000e-01
4.656887134237008841e-01,3.707204712452678574e-01,5.000000000000000000e-01
4.653671408483849303e-01,3.710523965405874147e-01,5.000000000000000000e-01
4.650454651028055886e-01,3.713835890924515049e-01,5.000000000000000000e-01
4.647235453323755872e-01,3.717141419248551903e-01,5.000000000000000000e-01
4.644016061565278131e-01,3.720439125807905589e-01,5.000000000000000000e-01
4.640795653160079692e-01,3.723729520704301965e-01,5.000000000000000000e-01
4.637579190021863251e-01,3.727009355211955421e-01,5.000000000000000000e-01
4.634373722160330944e-01,3.730273873463030299e-01,5.000000000000000000e-01
4.631167319018306139e-01,3.733530297250636232e-01,5.000000000000000000e-01
4.627954710261643068e-01,3.736782062036193008e-01,5.000000000000000000e-01
4.624749375633617765e-01,3.740020824186730541e-01,5.000000000000000000e-01
4.621562978077220496e-01,3.743238877529844189e-01,5.000000000000000000e-01
4.618390717981451510e-01,3.746438509523613569e-01,5.000000000000000000e-01
4.615223966689564472e-01,3.749624671978770696e-01,5.000000000000000000e-01
4.612062288724526615e-01,3.752797555590571821e-01,5.000000000000000000e-01
4.608904637085182721e-01,3.755957787225273625e-01,5.000000000000000000e-01
4.605748176235859859e-01,3.759107144639867726e-01,5.000000000000000000e-01
4.602595751028553117e-01,3.762244020483067053e-01,5.000000000000000000e-01
4.599445811845469523e-01,3.765369403183949082e-01,5.000000000000000000e-01
4.596296333106478782e-01,3.768484638251559660e-01,5.000000000000000000e-01
4.593148113740984639e-01,3.771589427553777574e-01,5.000000000000000000e-01
4.590003820794245626e-01,3.774682299910583350e-01,5.000000000000000000e-01
4.586871958086073953e-01,3.777758135947248963e-01,5.000000000000000000e-01
4.583753651001983842e-01,3.780815952321279205e-01,5.000000000000000000e-01
4.580636836515060706e-01,3.783862651563905666e-01,5.000000000000000000e-01
4.577519109648845452e-01,3.786899875298481710e-01,5.000000000000000000e-01
4.574405815394947394e-01,3.789924758458707021e-01,5.000000000000000000e-01
4.571303577557757070e-01,3.792933445561911254e-01,5.000000000000000000e-01
4.568219959043507972e-01,3.795921271783838646e-01,5.000000000000000000e-01
4.565157677381722623e-01,3.798886137099791727e-01,5.000000000000000000e-01
4.562111164970306665e-01,3.801830725956966139e-01,5.000000000000000000e-01
4.559073930273571662e-01,3.804758530299111596e-01,5.000000000000000000e-01
4.556045283174381400e-01,3.807669988484367884e-01,5.000000000000000000e-01
4.553021471865409953e-01,3.810567348958274758e-01,5.000000000000000000e-01
4.550004035545281988e-01,3.813449970070755812e-01,5.000000000000000000e-01
4.546996108355457200e-01,3.816316249971452024e-01,5.000000000000000000e-01
4.543999056012263948e-01,3.819165448323468270e-01,5.000000000000000000e-01
4.541011594701375165e-01,3.821998298472475963e-01,5.000000000000000000e-01
4.538030661442136182e-01,3.824816580471657179e-01,5.000000000000000000e-01
4.535063571332709209e-01,3.827616387069552872e-01,5.000000000000000000e-01
4.532118941785254762e-01,3.830392780178007994e-01,5.000000000000000000e-01
4.529198003607164957e-01,3.833144612942148144e-01,5.000000000000000000e-01
4.526290321443554587e-01,3.835877199780458602e-01,5.000000000000000000e-01
4.523390038504292443e-01,3.838593795609016590e-01,5.000000000000000000e-01
4.520500279735977789e-01,3.841292979629006288e-01,5.000000000000000000e-01
4.517628434095453116e-01,3.843970857107906758e-01,5.000000000000000000e-01
4.514778728520424944e-01,3.846624966351051000e-01,5.000000000000000000e-01
4.511947947116941582e-01,3.849256730840619478e-01,5.000000000000000000e-01
4.509135237947716757e-01,3.851866465695208408e-01,5.000000000000000000e-01
4.506341419884591915e-01,3.854453652482031645e-01,5.000000000000000000e-01
4.503564890893394512e-01,3.857019060916795361e-01,5.000000000000000000e-01
4.500803788484888379e-01,3.859563687371311835e-01,5.000000000000000000e-01
4.498054699821899538e-01,3.862089453152426355e-01,5.000000000000000000e-01
4.495317254974291465e-01,3.864596807976126147e-01,5.000000000000000000e-01
4.492595603577795860e-01,3.867083837371078636e-01,5.000000000000000000e-01
4.489891975515112876e-01,3.869549452556273472e-01,5.000000000000000000e-01
4.487203839452892362e-01,3.871994978382632402e-01,5.000000000000000000e-01
4.484527093610626292e-01,3.874422667863852698e-01,5.000000000000000000e-01
4.481865345377150089e-01,3.876830947409172778e-01,5.000000000000000000e-01
4.479220014106509717e-01,3.879219222879790596e-01,5.000000000000000000e-01
4.476596757565226570e-01,3.881584638481622718e-01,5.000000000000000000e-01
4.473995691384710094e-01,3.883926980419615260e-01,5.000000000000000000e-01
4.471408375053178563e-01,3.886250400862024668e-01,5.000000000000000000e-01
4.468843630172480430e-01,3.888550640388311885e-01,5.000000000000000000e-01
4.466306165099448444e-01,3.890825167910261229e-01,5.000000000000000000e-01
4.463789736064324165e-01,3.893076797364111163e-01,5.000000000000000000e-01
4.461294088192605534e-01,3.895305627482816835e-01,5.000000000000000000e-01
4.458821314366478994e-01,3.897510612236020355e-01,5.000000000000000000e-01
4.456366973440081813e-01,3.899693900640991417e-01,5.000000000000000000e-01
4.453925419482741566e-01,3.901858443913605035e-01,5.000000000000000000e-01
4.451504593078641214e-01,3.904000686788264840e-01,5.000000000000000000e-01
4.449109619444239216e-01,3.906118134699354538e-01,5.000000000000000000e-01
4.446736082766910014e-01,3.908212763864304384e-01,5.000000000000000000e-01
4.444384509313890619e-01,3.910284345948982221e-01,5.000000000000000000e-01
4.442051036129736619e-01,3.912334793250496490e-01,5.000000000000000000e-01
4.439731259005910702e-01,3.914366452730219104e-01,5.000000000000000000e-01
4.437428015706718076e-01,3.916378340478328113e-01,5.000000000000000000e-01
4.435143206110859215e-01,3.918369794401165285e-01,5.000000000000000000e-01
4.432874788774582298e-01,3.920341957339280037e-01,5.000000000000000000e-01
4.430623589247215666e-01,3.922294677874849644e-01,5.000000000000000000e-01
4.428392404917510516e-01,3.924226815556330905e-01,5.000000000000000000e-01
4.426181765284381564e-01,3.926138186274696351e-01,5.000000000000000000e-01
4.423988541905908844e-01,3.928030325657346777e-01,5.000000000000000000e-01
4.421810710838682823e-01,3.929904381680125458e-01,5.000000000000000000e-01
4.419647267628341591e-01,3.931761106881954682e-01,5.000000000000000000e-01
4.417497042421344444e-01,3.933601358391584091e-01,5.000000000000000000e-01
4.415363473233928637e-01,3.935423861077296248e-01,5.000000000000000000e-01
4.413248315240750896e-01,3.937227964273342096e-01,5.000000000000000000e-01
4.411152120607980676e-01,3.939013482697172330e-01,5.000000000000000000e-01
4.409075500964936278e-01,3.940780185222036991e-01,5.000000000000000000e-01
4.407014584089868903e-01,3.942529888305375541e-01,5.000000000000000000e-01
4.404967279295940452e-01,3.944263755922153281e-01,5.000000000000000000e-01
4.402934971148869669e-01,3.945981432256848720e-01,5.000000000000000000e-01
4.400919639997072919e-01,3.947682211710517031e-01,5.000000000000000000e-01
4.398923525334000884e-01,3.949365166285797590e-01,5.000000000000000000e-01
4.396945452326574966e-01,3.951030828938366102e-01,5.000000000000000000e-01
4.394984977739850307e-01,3.952679441484071021e-01,5.000000000000000000e-01
4.393043646564835925e-01,3.954310374027314445e-01,5.000000000000000000e-01
4.391121994117096472e-01,3.955923372041986186e-01,5.000000000000000000e-01
4.389222511454258790e-01,3.957517284710746486e-01,5.000000000000000000e-01
4.387344727981273840e-01,3.959092183924604047e-01,5.000000000000000000e-01
4.385487797483461625e-01,3.960648343852719577e-01,5.000000000000000000e-01
4.383650133915436009e-01,3.962186419846289165e-01,5.000000000000000000e-01
4.381830105727492208e-01,3.963707166136312687e-01,5.000000000000000000e-01
4.380031082065970471e-01,3.965209185930458347e-01,5.000000000000000000e-01
4.378251391122592873e-01,3.966693178929097119e-01,5.000000000000000000e-01
4.376488054717955212e-01,3.968160485637015622e-01,5.000000000000000000e-01
4.374745686747070206e-01,3.969609248846593941e-01,5.000000000000000000e-01
4.373026034935243445e-01,3.971038653411710362e-01,5.000000000000000000e-01
4.371332781608260332e-01,3.972446960692436191e-01,5.000000000000000000e-01
4.369666179500637515e-01,3.973833787374695392e-01,5.000000000000000000e-01
4.368023116511555726e-01,3.975200221992065686e-01,5.000000000000000000e-01
4.366402873990157252e-01,3.976546483369664542e-01,5.000000000000000000e-01
4.364807015704790794e-01,3.977871842185917162e-01,5.000000000000000000e-01
4.363235984173784443e-01,3.979176003573950959e-01,5.000000000000000000e-01
4.361687510651335309e-01,3.980459832038861778e-01,5.000000000000000000e-01
4.360163025889582933e-01,3.981722719620327533e-01,5.000000000000000000e-01
4.358663967163817765e-01,3.982964000796716530e-01,5.000000000000000000e-01
4.357188888789490511e-01,3.984184193420616804e-01,5.000000000000000000e-01
4.355737473259413961e-01,3.985383410500794588e-01,5.000000000000000000e-01
4.354311821744062394e-01,3.986560761071204495e-01,5.000000000000000000e-01
4.352911710552332947e-01,3.987716257634585926e-01,5.000000000000000000e-01
4.351536554747444940e-01,3.988850088049600284e-01,5.000000000000000000e-01
4.350189127847451376e-01,3.989961054793378925e-01,5.000000000000000000e-01
4.348870924731966792e-01,3.991048388747692188e-01,5.000000000000000000e-01
4.347579769907119474e-01,3.992112817579245299e-01,5.000000000000000000e-01
4.346315735848365058e-01,3.993154241991850872e-01,5.000000000000000000e-01
4.345079808671933330e-01,3.994172193761398315e-01,5.000000000000000000e-01
4.343873355233671685e-01,3.995166007746793202e-01,5.000000000000000000e-01
4.342696048005201259e-01,3.996135688199572433e-01,5.000000000000000000e-01
4.341546086927405845e-01,3.997081882862580371e-01,5.000000000000000000e-01
4.340423972724710699e-01,3.998004384114764997e-01,5.000000000000000000e-01
4.339329736262257375e-01,3.998903165503147061e-01,5.000000000000000000e-01
4.338263921420719704e-01,3.999777996846362038e-01,5.000000000000000000e-01
4.337225898866559626e-01,4.000629121237249675e-01,5.000000000000000000e-01
4.336215289636867753e-01,4.001456715520593788e-01,5.000000000000000000e-01
4.335233989858608972e-01,4.002260039774330203e-01,5.000000000000000000e-01
4.334281856871142757e-01,4.003039117290841387e-01,5.000000000000000000e-01
4.333355905496752980e-01,4.003795160762472216e-01,5.000000000000000000e-01
4.332455994629865748e-01,4.004528358115316822e-01,5.000000000000000000e-01
4.331583297056135207e-01,4.005238366046978138e-01,5.000000000000000000e-01
4.330738059987702115e-01,4.005925161466646345e-01,5.000000000000000000e-01
4.329920443235988348e-01,4.006588748060070371e-01,5.000000000000000000e-01
4.329130149940074723e-01,4.007229309004292639e-01,5.000000000000000000e-01
4.328366813618669262e-01,4.007847072692155010e-01,5.000000000000000000e-01
4.327630055576782153e-01,4.008442288487497063e-01,5.000000000000000000e-01
4.326920482082854957e-01,4.009014819479834735e-01,5.000000000000000000e-01
4.326238244665658872e-01,4.009564682969065652e-01,5.000000000000000000e-01
4.325582892626264053e-01,4.010092131906728419e-01,5.000000000000000000e-01
4.324955071435949705e-01,4.010596991519367882e-01,5.000000000000000000e-01
4.324354880313789895e-01,4.011079277585432590e-01,5.000000000000000000e-01
4.323781955828980283e-01,4.011539185084211923e-01,5.000000000000000000e-01
4.323236877090602115e-01,4.011976543499510273e-01,5.000000000000000000e-01
4.322719639701564365e-01,4.012391388615959009e-01,5.000000000000000000e-01
4.322229992177907265e-01,4.012783855561453117e-01,5.000000000000000000e-01
4.321767894978550961e-01,4.013154004554432275e-01,5.000000000000000000e-01
4.321333553944970429e-01,4.013501796445773095e-01,5.000000000000000000e-01
4.320927107798727129e-01,4.013827207247682716e-01,5.000000000000000000e-01
4.320548545713937538e-01,4.014130265064638214e-01,5.000000000000000000e-01
4.320197876799606318e-01,4.014410989232919391e-01,5.000000000000000000e-01
4.319875115643451724e-01,4.014669395248470218e-01,5.000000000000000000e-01
4.319580383690700964e-01,4.014905453200583452e-01,5.000000000000000000e-01
4.319313360423264747e-01,4.015119305376133596e-01,5.000000000000000000e-01
4.319073723752184790e-01,4.015311108274783880e-01,5.000000000000000000e-01
4.318861756273205676e-01,4.015480788873838081e-01,5.000000000000000000e-01
4.318677674277022205e-01,4.015628283722012526e-01,5.000000000000000000e-01
4.318521702884035585e-01,4.015753512947481951e-01,5.000000000000000000e-01
4.318393822591537479e-01,4.015856482941562722e-01,5.000000000000000000e-01
4.318293662901846464e-01,4.015937341871401722e-01,5.000000000000000000e-01
4.318221846862574376e-01,4.015995853258738091e-01,5.000000000000000000e-01
4.318178945449185901e-01,4.016031771049611843e-01,5.000000000000000000e-01
4.318164572069470575e-01,4.016045205197262269e-01,5.000000000000000000e-01
4.318178989594088080e-01,4.016036024916612712e-01,5.000000000000000000e-01
4.318222546417644914e-01,4.016004052597657581e-01,5.000000000000000000e-01
4.318295660293456351e-01,4.015949066035068848e-01,5.000000000000000000e-01
4.318398910085856079e-01,4.015870759585397631e-01,5.000000000000000000e-01
4.318531995215970087e-01,4.015769157926774025e-01,5.000000000000000000e-01
4.318693224941330677e-01,4.015644867511766747e-01,5.000000000000000000e-01
4.318882569047763909e-01,4.015497910652356395e-01,5.000000000000000000e-01
4.319100652160792198e-01,4.015328049329737192e-01,5.000000000000000000e-01
4.319345437306211233e-01,4.015136087445743129e-01,5.000000000000000000e-01
4.319616923117316487e-01,4.014922105066979219e-01,5.000000000000000000e-01
4.319917226916544228e-01,4.014685322264995859e-01,5.000000000000000000e-01
4.320245433776666033e-01,4.014426073735023470e-01,5.000000000000000000e-01
4.320600589506944367e-01,4.014144752527252225e-01,5.000000000000000000e-01
4.320984763438081577e-01,4.013840572955897912e-01,5.000000000000000000e-01
4.321397896125381832e-01,4.013513505309824203e-01,5.000000000000000000e-01
4.321838729339301244e-01,4.013164005213129548e-01,5.000000000000000000e-01
4.322307623606664873e-01,4.012791938217223908e-01,5.000000000000000000e-01
4.322805173936224987e-01,4.012397051092307931e-01,5.000000000000000000e-01
4.323331298733477102e-01,4.011979335524558099e-01,5.000000000000000000e-01
4.323884886131366123e-01,4.011539204460579100e-01,5.000000000000000000e-01
4.324466459543033769e-01,4.011076460267740673e-01,5.000000000000000000e-01
4.325076044683568988e-01,4.010591079746075871e-01,5.000000000000000000e-01
4.325713107623949671e-01,4.010083261755239548e-01,5.000000000000000000e-01
4.326379001905859001e-01,4.009552458392948160e-01,5.000000000000000000e-01
4.327075138029721768e-01,4.008998025446032232e-01,5.000000000000000000e-01
4.327801259175522164e-01,4.008419929426002559e-01,5.000000000000000000e-01
4.328554103419708365e-01,4.007819390267394755e-01,5.000000000000000000e-01
4.329333097315619661e-01,4.007196689462411143e-01,5.000000000000000000e-01
4.330139626183970858e-01,4.006551334067467440e-01,5.000000000000000000e-01
4.330974342181524994e-01,4.005883045782335783e-01,5.000000000000000000e-01
4.331837656943035020e-01,4.005191613753598667e-01,5.000000000000000000e-01
4.332724630497385432e-01,4.004479014581080465e-01,5.000000000000000000e-01
4.333636079293350929e-01,4.003745090678015872e-01,5.000000000000000000e-01
4.334576427268067578e-01,4.002988141779793563e-01,5.000000000000000000e-01
4.335543746048221569e-01,4.002208855717764857e-01,5.000000000000000000e-01
4.336534224750487887e-01,4.001408804969592836e-01,5.000000000000000000e-01
4.337549663178960069e-01,4.000587413574265838e-01,5.000000000000000000e-01
4.338593593967091655e-01,3.999743281011335361e-01,5.000000000000000000e-01
4.339663574213485919e-01,3.998877302563117464e-01,5.000000000000000000e-01
4.340755337795325630e-01,3.997991267549377281e-01,5.000000000000000000e-01
4.341869243993378147e-01,3.997085237181954298e-01,5.000000000000000000e-01
4.343012528763170454e-01,3.996156347197608039e-01,5.000000000000000000e-01
4.344188493717882071e-01,3.995202991239431567e-01,5.000000000000000000e-01
4.345396334104888458e-01,3.994225118330908542e-01,5.000000000000000000e-01
4.346631714944124147e-01,3.993224235346252149e-01,5.000000000000000000e-01
4.347887302228131690e-01,3.992203359567091381e-01,5.000000000000000000e-01
